# LHS 1140 theoretical spectra
# teff = 3216 K 
# logg = 5 log(cm/s2) 
# meta = -0.24  
# derived from BT-Settl grid of models via bilinear interpolation
# of the following model spectra ...
#   BT-Settl_3200K_logg5_meta-0.5.txt, BT-Settl_3200K_logg5_meta0.0.txt
#   BT-Settl_3300K_logg5_meta-0.5.txt, BT-Settl_3300K_logg5_meta0.0.txt
#     WAVELENGTH        #            FLUX
#     (ANGSTROM)        #   (ERG/CM2/S/A)
################        #################
        6535.591             1.380784E+05
        6535.641             1.511500E+05
        6535.691             1.469786E+05
        6535.741             2.042108E+05
        6535.791             3.121747E+05
        6535.841             2.529052E+05
        6535.891             1.919388E+05
        6535.941             2.318737E+05
        6535.991             2.510082E+05
        6536.041             2.123039E+05
        6536.091             2.834632E+05
        6536.141             2.752925E+05
        6536.191             2.018318E+05
        6536.241             2.072562E+05
        6536.291             2.364249E+05
        6536.341             3.282676E+05
        6536.391             1.901993E+05
        6536.441             1.396832E+05
        6536.491             1.833701E+05
        6536.541             2.281082E+05
        6536.591             2.929437E+05
        6536.641             1.779406E+05
        6536.691             1.212594E+05
        6536.741             2.566051E+05
        6536.791             3.340097E+05
        6536.841             3.076361E+05
        6536.891             1.834443E+05
        6536.941             2.659687E+05
        6536.991             2.968544E+05
        6537.041             2.121946E+05
        6537.091             2.489773E+05
        6537.141             1.952437E+05
        6537.191             1.672241E+05
        6537.241             3.056484E+05
        6537.291             2.992185E+05
        6537.341             2.870325E+05
        6537.391             2.586357E+05
        6537.441             2.347441E+05
        6537.491             2.978417E+05
        6537.541             1.659770E+05
        6537.591             2.380318E+05
        6537.641             2.339103E+05
        6537.691             1.938730E+05
        6537.741             2.112515E+05
        6537.791             2.761553E+05
        6537.841             1.200476E+05
        6537.891             2.751228E+05
        6537.941             2.633867E+05
        6537.991             2.610856E+05
        6538.041             1.928013E+05
        6538.091             3.157598E+05
        6538.141             2.006495E+05
        6538.191             2.866433E+05
        6538.241             1.828185E+05
        6538.291             1.807155E+05
        6538.341             2.621734E+05
        6538.391             1.718616E+05
        6538.441             1.349827E+05
        6538.491             1.718445E+05
        6538.541             1.118714E+05
        6538.591             1.729417E+05
        6538.640             1.969797E+05
        6538.690             2.532287E+05
        6538.698             2.521631E+05
        6538.740             2.696995E+05
        6538.790             1.471606E+05
        6538.840             2.738589E+05
        6538.890             3.142574E+05
        6538.940             1.814998E+05
        6538.990             3.099188E+05
        6539.040             1.494569E+05
        6539.090             2.936424E+05
        6539.140             3.145161E+05
        6539.190             3.308473E+05
        6539.240             2.403877E+05
        6539.290             1.337165E+05
        6539.340             1.729273E+05
        6539.390             2.016477E+05
        6539.440             1.918332E+05
        6539.490             2.018859E+05
        6539.540             2.241351E+05
        6539.590             2.984480E+05
        6539.640             1.980223E+05
        6539.690             2.724782E+05
        6539.740             2.741135E+05
        6539.790             3.068295E+05
        6539.840             2.684729E+05
        6539.890             1.729877E+05
        6539.940             3.180576E+05
        6539.990             2.405930E+05
        6540.040             2.673216E+05
        6540.090             1.414316E+05
        6540.140             3.135515E+05
        6540.190             2.788293E+05
        6540.240             1.102890E+05
        6540.290             1.369056E+05
        6540.340             2.599907E+05
        6540.390             2.033036E+05
        6540.440             2.172834E+05
        6540.490             2.208651E+05
        6540.540             2.176483E+05
        6540.590             2.117100E+05
        6540.640             3.348540E+05
        6540.690             2.181308E+05
        6540.740             2.732391E+05
        6540.790             2.770089E+05
        6540.840             2.477450E+05
        6540.890             3.067333E+05
        6540.940             3.224785E+05
        6540.990             2.585516E+05
        6541.040             2.973371E+05
        6541.090             2.984806E+05
        6541.140             2.438406E+05
        6541.190             1.450469E+05
        6541.240             2.338381E+05
        6541.290             2.487097E+05
        6541.340             1.813848E+05
        6541.390             1.749588E+05
        6541.440             2.936298E+05
        6541.490             1.346852E+05
        6541.540             2.910755E+05
        6541.590             1.627158E+05
        6541.640             2.538292E+05
        6541.666             2.699100E+05
        6541.690             2.870781E+05
        6541.740             1.875764E+05
        6541.790             2.968968E+05
        6541.840             2.285180E+05
        6541.890             2.268290E+05
        6541.940             1.867931E+05
        6541.990             1.814753E+05
        6542.008             2.151509E+05
        6542.040             2.866501E+05
        6542.090             2.233980E+05
        6542.140             1.704435E+05
        6542.185             2.263087E+05
        6542.190             2.324158E+05
        6542.240             2.873634E+05
        6542.290             2.694602E+05
        6542.339             2.724247E+05
        6542.389             2.490539E+05
        6542.439             3.191079E+05
        6542.489             2.294395E+05
        6542.539             2.237968E+05
        6542.589             2.461401E+05
        6542.639             2.233623E+05
        6542.689             2.193979E+05
        6542.739             1.536223E+05
        6542.789             1.591904E+05
        6542.839             2.375082E+05
        6542.889             2.220776E+05
        6542.939             1.545939E+05
        6542.989             2.597242E+05
        6543.039             2.411426E+05
        6543.089             1.935146E+05
        6543.139             2.290240E+05
        6543.189             1.750970E+05
        6543.209             1.503704E+05
        6543.239             1.377672E+05
        6543.289             1.823354E+05
        6543.339             2.267408E+05
        6543.389             1.205169E+05
        6543.439             2.990808E+05
        6543.489             2.327068E+05
        6543.539             2.632773E+05
        6543.589             1.577283E+05
        6543.639             2.122711E+05
        6543.689             2.405400E+05
        6543.739             3.035048E+05
        6543.789             2.930501E+05
        6543.839             1.766685E+05
        6543.889             1.482412E+05
        6543.939             1.609015E+05
        6543.989             1.489007E+05
        6544.039             9.832080E+04
        6544.053             9.465190E+04
        6544.089             1.355808E+05
        6544.109             1.651338E+05
        6544.137             2.080635E+05
        6544.139             2.117377E+05
        6544.165             2.540447E+05
        6544.189             1.826493E+05
        6544.193             1.663770E+05
        6544.221             1.400998E+05
        6544.239             1.797142E+05
        6544.277             2.306496E+05
        6544.289             2.108620E+05
        6544.339             1.243819E+05
        6544.384             1.569103E+05
        6544.389             1.645422E+05
        6544.439             2.760451E+05
        6544.489             1.898213E+05
        6544.539             1.854308E+05
        6544.589             2.013402E+05
        6544.639             1.356758E+05
        6544.689             1.081003E+05
        6544.739             1.653274E+05
        6544.789             2.411472E+05
        6544.839             2.957996E+05
        6544.889             3.245062E+05
        6544.939             2.064303E+05
        6544.989             1.798784E+05
        6545.039             2.903266E+05
        6545.089             2.131012E+05
        6545.139             2.394983E+05
        6545.189             1.926129E+05
        6545.239             2.583286E+05
        6545.289             2.054310E+05
        6545.339             2.015855E+05
        6545.389             2.224564E+05
        6545.425             1.379418E+05
        6545.427             1.399995E+05
        6545.439             1.534926E+05
        6545.481             2.012787E+05
        6545.489             2.070087E+05
        6545.509             2.060608E+05
        6545.537             2.563658E+05
        6545.539             2.567736E+05
        6545.565             2.111783E+05
        6545.589             1.916285E+05
        6545.593             1.855769E+05
        6545.603             1.722575E+05
        6545.639             2.175231E+05
        6545.649             2.177359E+05
        6545.659             2.149531E+05
        6545.682             2.266661E+05
        6545.687             2.292625E+05
        6545.689             2.304736E+05
        6545.715             2.423848E+05
        6545.739             2.246439E+05
        6545.743             2.116794E+05
        6545.771             1.362484E+05
        6545.789             1.152324E+05
        6545.827             2.001859E+05
        6545.839             2.665399E+05
        6545.852             3.076385E+05
        6545.889             2.456217E+05
        6545.896             2.389337E+05
        6545.903             2.423592E+05
        6545.918             2.741538E+05
        6545.939             2.827970E+05
        6545.940             2.806697E+05
        6545.947             2.540852E+05
        6545.962             1.862026E+05
        6545.969             1.597980E+05
        6545.984             1.320122E+05
        6545.989             1.279270E+05
        6545.991             1.266605E+05
        6546.012             1.228706E+05
        6546.027             1.264600E+05
        6546.034             1.345386E+05
        6546.038             1.415313E+05
        6546.078             2.070217E+05
        6546.088             1.928560E+05
        6546.138             1.436964E+05
        6546.188             1.474393E+05
        6546.238             1.159036E+05
        6546.288             1.514681E+05
        6546.338             1.818121E+05
        6546.388             2.302658E+05
        6546.438             1.664202E+05
        6546.488             2.554197E+05
        6546.538             2.773408E+05
        6546.588             2.802186E+05
        6546.638             3.047025E+05
        6546.688             2.027649E+05
        6546.738             2.589589E+05
        6546.788             1.245528E+05
        6546.838             1.933124E+05
        6546.888             2.207725E+05
        6546.938             2.440908E+05
        6546.988             3.049305E+05
        6547.038             1.808765E+05
        6547.088             1.872108E+05
        6547.138             1.571580E+05
        6547.188             2.683601E+05
        6547.238             1.890036E+05
        6547.288             1.906866E+05
        6547.338             1.666214E+05
        6547.388             2.692430E+05
        6547.438             3.074831E+05
        6547.454             2.831571E+05
        6547.488             2.357149E+05
        6547.538             1.886197E+05
        6547.588             1.193811E+05
        6547.638             2.342628E+05
        6547.688             1.887738E+05
        6547.738             1.350751E+05
        6547.754             1.272789E+05
        6547.788             2.237317E+05
        6547.838             2.583762E+05
        6547.854             2.312890E+05
        6547.888             2.003480E+05
        6547.938             1.600050E+05
        6547.988             2.771060E+05
        6548.038             2.547695E+05
        6548.088             1.796238E+05
        6548.138             3.103281E+05
        6548.188             1.274665E+05
        6548.238             2.862618E+05
        6548.288             2.209763E+05
        6548.338             2.810758E+05
        6548.388             3.232578E+05
        6548.438             3.014915E+05
        6548.488             1.456785E+05
        6548.538             1.533406E+05
        6548.588             2.581132E+05
        6548.638             3.426872E+05
        6548.688             1.629433E+05
        6548.738             1.851341E+05
        6548.788             3.094407E+05
        6548.838             1.910934E+05
        6548.888             2.159578E+05
        6548.938             2.241663E+05
        6548.988             2.962282E+05
        6549.038             2.845134E+05
        6549.078             1.465286E+05
        6549.088             1.317256E+05
        6549.134             2.054390E+05
        6549.138             2.099846E+05
        6549.162             2.498078E+05
        6549.188             2.887934E+05
        6549.190             2.923136E+05
        6549.218             2.641206E+05
        6549.238             1.965029E+05
        6549.246             1.884254E+05
        6549.288             1.913933E+05
        6549.302             2.047561E+05
        6549.338             2.693341E+05
        6549.388             2.420926E+05
        6549.438             2.708616E+05
        6549.488             2.017747E+05
        6549.538             2.392004E+05
        6549.588             1.387374E+05
        6549.638             1.105993E+05
        6549.688             1.742602E+05
        6549.737             1.531738E+05
        6549.787             1.186006E+05
        6549.837             1.671537E+05
        6549.887             2.715310E+05
        6549.937             1.137954E+05
        6549.987             2.223222E+05
        6550.037             2.406586E+05
        6550.087             1.916737E+05
        6550.137             2.274518E+05
        6550.187             2.380681E+05
        6550.237             1.969179E+05
        6550.287             1.654316E+05
        6550.337             3.347159E+05
        6550.387             1.683900E+05
        6550.437             2.614569E+05
        6550.479             2.387678E+05
        6550.487             2.158781E+05
        6550.531             2.206210E+05
        6550.537             2.346827E+05
        6550.558             2.637622E+05
        6550.584             2.153672E+05
        6550.587             2.059025E+05
        6550.611             1.373780E+05
        6550.637             1.545448E+05
        6550.637             1.545448E+05
        6550.687             2.745120E+05
        6550.690             2.672876E+05
        6550.737             2.493985E+05
        6550.787             2.302993E+05
        6550.837             2.481223E+05
        6550.887             2.569215E+05
        6550.937             1.315058E+05
        6550.987             1.035885E+05
        6551.037             9.822572E+04
        6551.087             1.269672E+05
        6551.137             1.730880E+05
        6551.187             2.514352E+05
        6551.237             1.733564E+05
        6551.287             2.784838E+05
        6551.337             2.380309E+05
        6551.387             2.189699E+05
        6551.437             1.695350E+05
        6551.487             2.380093E+05
        6551.537             1.608971E+05
        6551.587             2.369398E+05
        6551.637             1.845274E+05
        6551.687             1.749393E+05
        6551.737             1.611322E+05
        6551.787             1.309185E+05
        6551.837             1.661095E+05
        6551.887             2.608747E+05
        6551.937             2.515042E+05
        6551.987             1.392700E+05
        6552.037             1.553248E+05
        6552.087             2.123242E+05
        6552.137             1.779596E+05
        6552.187             2.232348E+05
        6552.237             2.534557E+05
        6552.287             2.941818E+05
        6552.337             2.355576E+05
        6552.387             2.056020E+05
        6552.437             2.302243E+05
        6552.487             2.514538E+05
        6552.537             1.910502E+05
        6552.587             1.332870E+05
        6552.637             2.383841E+05
        6552.687             2.182530E+05
        6552.737             2.365844E+05
        6552.787             2.100829E+05
        6552.837             1.923751E+05
        6552.887             2.258144E+05
        6552.900             2.341534E+05
        6552.937             2.163569E+05
        6552.987             2.398400E+05
        6553.037             2.212059E+05
        6553.087             1.550689E+05
        6553.135             2.290140E+05
        6553.137             2.356500E+05
        6553.187             2.787692E+05
        6553.237             2.071989E+05
        6553.287             2.692202E+05
        6553.337             3.156844E+05
        6553.387             2.380797E+05
        6553.436             1.904358E+05
        6553.486             2.748956E+05
        6553.536             2.144600E+05
        6553.586             1.437491E+05
        6553.636             2.658489E+05
        6553.686             1.209376E+05
        6553.736             1.802858E+05
        6553.786             2.145446E+05
        6553.836             1.075638E+05
        6553.886             2.502825E+05
        6553.936             3.140628E+05
        6553.986             2.188209E+05
        6554.036             1.341072E+05
        6554.057             1.682987E+05
        6554.086             2.037822E+05
        6554.136             1.513339E+05
        6554.186             1.566403E+05
        6554.236             1.339441E+05
        6554.286             1.275672E+05
        6554.336             1.520189E+05
        6554.350             1.633386E+05
        6554.386             1.816382E+05
        6554.406             2.126704E+05
        6554.434             2.123772E+05
        6554.436             2.134595E+05
        6554.462             2.416717E+05
        6554.486             2.547232E+05
        6554.490             2.600659E+05
        6554.519             2.681039E+05
        6554.536             2.520637E+05
        6554.575             1.601695E+05
        6554.586             1.531601E+05
        6554.636             2.128068E+05
        6554.686             2.458367E+05
        6554.736             2.196519E+05
        6554.786             3.193861E+05
        6554.836             3.107009E+05
        6554.886             2.487379E+05
        6554.936             1.394963E+05
        6554.986             2.320626E+05
        6554.988             2.376706E+05
        6555.036             2.473506E+05
        6555.086             1.872251E+05
        6555.136             2.726962E+05
        6555.186             2.272882E+05
        6555.236             2.755768E+05
        6555.286             1.921742E+05
        6555.289             1.885419E+05
        6555.336             1.540950E+05
        6555.386             1.618271E+05
        6555.436             1.853695E+05
        6555.486             1.393437E+05
        6555.536             2.351222E+05
        6555.586             1.981863E+05
        6555.636             1.692435E+05
        6555.686             1.571648E+05
        6555.736             1.608897E+05
        6555.786             1.231636E+05
        6555.836             2.614451E+05
        6555.886             2.620722E+05
        6555.936             1.370888E+05
        6555.975             1.697107E+05
        6555.986             1.789814E+05
        6556.036             1.367710E+05
        6556.086             1.237175E+05
        6556.136             1.257814E+05
        6556.186             2.411358E+05
        6556.236             2.038342E+05
        6556.286             1.827110E+05
        6556.336             2.374392E+05
        6556.386             2.651510E+05
        6556.436             1.690136E+05
        6556.486             2.534268E+05
        6556.536             2.981787E+05
        6556.586             2.938689E+05
        6556.636             3.016240E+05
        6556.686             3.053392E+05
        6556.736             1.990449E+05
        6556.786             2.493612E+05
        6556.836             2.679844E+05
        6556.886             2.447871E+05
        6556.936             2.001051E+05
        6556.986             1.567758E+05
        6557.036             1.469728E+05
        6557.086             1.554666E+05
        6557.135             2.476409E+05
        6557.185             2.012895E+05
        6557.235             2.091727E+05
        6557.285             1.491126E+05
        6557.335             3.101894E+05
        6557.385             2.898351E+05
        6557.435             2.751707E+05
        6557.485             1.796708E+05
        6557.535             2.380605E+05
        6557.585             2.281215E+05
        6557.635             3.204154E+05
        6557.685             2.302685E+05
        6557.735             2.218402E+05
        6557.785             1.483730E+05
        6557.835             2.406396E+05
        6557.885             1.624838E+05
        6557.935             1.395966E+05
        6557.985             1.485808E+05
        6558.035             2.411067E+05
        6558.085             1.326381E+05
        6558.135             2.798389E+05
        6558.185             2.648181E+05
        6558.225             1.881451E+05
        6558.235             1.676232E+05
        6558.285             1.484147E+05
        6558.335             2.043536E+05
        6558.385             2.238611E+05
        6558.435             2.355852E+05
        6558.485             2.977495E+05
        6558.535             1.862505E+05
        6558.585             1.616980E+05
        6558.635             1.454078E+05
        6558.685             1.993749E+05
        6558.735             2.389628E+05
        6558.785             1.596261E+05
        6558.793             1.746951E+05
        6558.835             2.430891E+05
        6558.849             2.428731E+05
        6558.850             2.422200E+05
        6558.877             1.961571E+05
        6558.885             1.584027E+05
        6558.901             1.233237E+05
        6558.905             1.185440E+05
        6558.933             2.094483E+05
        6558.935             2.213725E+05
        6558.961             2.562083E+05
        6558.985             2.610284E+05
        6559.017             3.325871E+05
        6559.035             3.127900E+05
        6559.085             3.352540E+05
        6559.135             3.200040E+05
        6559.185             3.230584E+05
        6559.235             2.691082E+05
        6559.285             2.599790E+05
        6559.335             1.775347E+05
        6559.385             1.538069E+05
        6559.435             3.082414E+05
        6559.485             2.689893E+05
        6559.535             2.584083E+05
        6559.585             2.343317E+05
        6559.635             2.205028E+05
        6559.685             2.177660E+05
        6559.735             2.398809E+05
        6559.785             2.016880E+05
        6559.835             2.196906E+05
        6559.885             2.041805E+05
        6559.935             2.584699E+05
        6559.985             2.300666E+05
        6560.022             2.227165E+05
        6560.035             2.551306E+05
        6560.085             1.831622E+05
        6560.123             2.744687E+05
        6560.135             2.787489E+05
        6560.174             1.371895E+05
        6560.185             1.283769E+05
        6560.225             9.892230E+04
        6560.235             1.038184E+05
        6560.275             2.377827E+05
        6560.285             2.668843E+05
        6560.326             2.409018E+05
        6560.335             2.394689E+05
        6560.385             3.119769E+05
        6560.427             1.967606E+05
        6560.435             1.850272E+05
        6560.454             2.089706E+05
        6560.485             2.502814E+05
        6560.535             1.941309E+05
        6560.585             1.778670E+05
        6560.635             3.442334E+05
        6560.685             2.689835E+05
        6560.735             2.291971E+05
        6560.785             2.793712E+05
        6560.834             1.630587E+05
        6560.884             2.756869E+05
        6560.934             1.814228E+05
        6560.984             2.786459E+05
        6561.034             2.006291E+05
        6561.084             1.455725E+05
        6561.134             2.996048E+05
        6561.184             2.435887E+05
        6561.234             2.253076E+05
        6561.284             2.668313E+05
        6561.334             3.420657E+05
        6561.384             3.128528E+05
        6561.434             1.561703E+05
        6561.483             1.631927E+05
        6561.484             1.636058E+05
        6561.534             3.110711E+05
        6561.584             2.926938E+05
        6561.634             1.973630E+05
        6561.684             2.797648E+05
        6561.734             2.167035E+05
        6561.784             1.881433E+05
        6561.834             1.042408E+05
        6561.884             1.256969E+05
        6561.934             1.191135E+05
        6561.984             1.274813E+05
        6562.034             2.567568E+05
        6562.084             2.341828E+05
        6562.134             2.502859E+05
        6562.184             2.621823E+05
        6562.234             1.381288E+05
        6562.284             1.431194E+05
        6562.334             3.041810E+05
        6562.384             2.995148E+05
        6562.410             1.927551E+05
        6562.434             1.263240E+05
        6562.484             1.820061E+05
        6562.534             3.041949E+05
        6562.584             3.419388E+05
        6562.610             2.563574E+05
        6562.619             2.216015E+05
        6562.634             1.752711E+05
        6562.684             2.291165E+05
        6562.709             2.667915E+05
        6562.734             2.438712E+05
        6562.784             2.497791E+05
        6562.809             2.018808E+05
        6562.834             2.163065E+05
        6562.884             1.381299E+05
        6562.909             1.247606E+05
        6562.934             1.950830E+05
        6562.984             2.185878E+05
        6563.009             2.114418E+05
        6563.034             2.173175E+05
        6563.084             2.490407E+05
        6563.134             2.890264E+05
        6563.184             2.469986E+05
        6563.208             2.665645E+05
        6563.234             2.856416E+05
        6563.284             1.806988E+05
        6563.334             2.694883E+05
        6563.384             2.845640E+05
        6563.434             2.312675E+05
        6563.484             2.018234E+05
        6563.534             2.787128E+05
        6563.584             2.675602E+05
        6563.634             2.101408E+05
        6563.684             2.241369E+05
        6563.734             2.401975E+05
        6563.784             2.340450E+05
        6563.834             1.333805E+05
        6563.884             1.880006E+05
        6563.934             2.044488E+05
        6563.984             1.138448E+05
        6564.023             2.074600E+05
        6564.034             2.411407E+05
        6564.084             2.021312E+05
        6564.086             1.969252E+05
        6564.134             2.074624E+05
        6564.142             2.058052E+05
        6564.170             1.949420E+05
        6564.184             2.225822E+05
        6564.198             2.596617E+05
        6564.226             3.003852E+05
        6564.234             2.962491E+05
        6564.254             2.788042E+05
        6564.284             2.896562E+05
        6564.310             2.031419E+05
        6564.334             1.343625E+05
        6564.384             1.391157E+05
        6564.434             2.725912E+05
        6564.484             1.759026E+05
        6564.533             1.814985E+05
        6564.583             2.139237E+05
        6564.633             2.132827E+05
        6564.683             1.786507E+05
        6564.733             1.698128E+05
        6564.783             1.870722E+05
        6564.833             1.381921E+05
        6564.883             1.319639E+05
        6564.933             3.187675E+05
        6564.983             2.052498E+05
        6565.033             3.094201E+05
        6565.083             1.593091E+05
        6565.133             2.625786E+05
        6565.183             2.748935E+05
        6565.233             3.597348E+05
        6565.283             3.134023E+05
        6565.333             3.280942E+05
        6565.333             3.284082E+05
        6565.349             3.240850E+05
        6565.383             3.240595E+05
        6565.410             3.052777E+05
        6565.433             2.912576E+05
        6565.483             2.964720E+05
        6565.496             2.856245E+05
        6565.533             2.303272E+05
        6565.583             1.722123E+05
        6565.633             1.287135E+05
        6565.683             1.588925E+05
        6565.733             9.910645E+04
        6565.773             1.206975E+05
        6565.783             1.425732E+05
        6565.826             1.669747E+05
        6565.833             1.480811E+05
        6565.852             1.385871E+05
        6565.879             2.315871E+05
        6565.883             2.471417E+05
        6565.905             2.642003E+05
        6565.932             2.420959E+05
        6565.933             2.420765E+05
        6565.983             2.298702E+05
        6565.985             2.300896E+05
        6566.033             3.033352E+05
        6566.083             2.633383E+05
        6566.133             2.805653E+05
        6566.183             2.003415E+05
        6566.233             1.610034E+05
        6566.283             3.005049E+05
        6566.333             2.546586E+05
        6566.383             3.087626E+05
        6566.433             2.019508E+05
        6566.483             2.089056E+05
        6566.533             2.459686E+05
        6566.583             2.307308E+05
        6566.624             1.794917E+05
        6566.633             1.816742E+05
        6566.683             2.112991E+05
        6566.717             2.153960E+05
        6566.733             2.077371E+05
        6566.783             1.371744E+05
        6566.833             1.674338E+05
        6566.883             1.440810E+05
        6566.933             1.443990E+05
        6566.983             2.493182E+05
        6567.033             2.599983E+05
        6567.083             1.736689E+05
        6567.133             2.014211E+05
        6567.183             3.096360E+05
        6567.233             2.841212E+05
        6567.283             2.451416E+05
        6567.333             2.407898E+05
        6567.383             1.577443E+05
        6567.433             1.473147E+05
        6567.483             2.834478E+05
        6567.533             1.572319E+05
        6567.583             2.091939E+05
        6567.620             2.566148E+05
        6567.633             2.843868E+05
        6567.683             2.569358E+05
        6567.733             2.010826E+05
        6567.783             2.101960E+05
        6567.833             2.645979E+05
        6567.883             1.643253E+05
        6567.933             1.684110E+05
        6567.983             1.377924E+05
        6568.033             2.732498E+05
        6568.083             1.887030E+05
        6568.133             3.099950E+05
        6568.183             2.721473E+05
        6568.232             2.625346E+05
        6568.282             3.139464E+05
        6568.332             2.336849E+05
        6568.364             2.559391E+05
        6568.382             2.832231E+05
        6568.432             2.788109E+05
        6568.443             2.908509E+05
        6568.482             3.393244E+05
        6568.495             3.235063E+05
        6568.532             2.465256E+05
        6568.582             1.909659E+05
        6568.632             2.171271E+05
        6568.682             3.026597E+05
        6568.732             2.596112E+05
        6568.782             1.969226E+05
        6568.832             2.796081E+05
        6568.882             2.429700E+05
        6568.932             3.297780E+05
        6568.982             2.200882E+05
        6569.032             1.387323E+05
        6569.034             1.369223E+05
        6569.082             1.273430E+05
        6569.094             1.702955E+05
        6569.132             3.069122E+05
        6569.182             2.272465E+05
        6569.232             1.535757E+05
        6569.282             2.002834E+05
        6569.332             1.488230E+05
        6569.382             1.916560E+05
        6569.432             1.703072E+05
        6569.482             2.560288E+05
        6569.532             1.726340E+05
        6569.582             1.768038E+05
        6569.632             2.078753E+05
        6569.682             1.998423E+05
        6569.732             2.482665E+05
        6569.782             2.209737E+05
        6569.832             1.841285E+05
        6569.882             2.775036E+05
        6569.932             2.636364E+05
        6569.982             2.632038E+05
        6570.032             2.574726E+05
        6570.082             2.174435E+05
        6570.132             2.108210E+05
        6570.166             1.845302E+05
        6570.182             1.589695E+05
        6570.232             1.834100E+05
        6570.282             2.180887E+05
        6570.332             3.187009E+05
        6570.382             2.840809E+05
        6570.432             2.276311E+05
        6570.482             2.214057E+05
        6570.532             2.814134E+05
        6570.582             3.118528E+05
        6570.632             1.925197E+05
        6570.682             1.916862E+05
        6570.732             1.346894E+05
        6570.782             2.367448E+05
        6570.832             2.747212E+05
        6570.882             2.473718E+05
        6570.932             1.693944E+05
        6570.982             2.520447E+05
        6571.032             2.584209E+05
        6571.082             1.558502E+05
        6571.132             1.531947E+05
        6571.182             1.306542E+05
        6571.232             1.541429E+05
        6571.282             1.916865E+05
        6571.332             1.306648E+05
        6571.382             1.540682E+05
        6571.432             2.358656E+05
        6571.475             1.808350E+05
        6571.482             1.713020E+05
        6571.528             1.692783E+05
        6571.532             1.718471E+05
        6571.554             1.583275E+05
        6571.581             1.871767E+05
        6571.582             1.903589E+05
        6571.607             2.508971E+05
        6571.632             2.601723E+05
        6571.634             2.602878E+05
        6571.682             2.570249E+05
        6571.687             2.476226E+05
        6571.732             1.900895E+05
        6571.782             1.554732E+05
        6571.832             1.574134E+05
        6571.882             1.822211E+05
        6571.931             2.128029E+05
        6571.981             1.978065E+05
        6572.031             2.130295E+05
        6572.081             2.013151E+05
        6572.131             1.973340E+05
        6572.181             1.652427E+05
        6572.231             1.569315E+05
        6572.281             1.698881E+05
        6572.331             1.461720E+05
        6572.381             1.038334E+05
        6572.431             1.196237E+05
        6572.481             1.192684E+05
        6572.531             8.782265E+04
        6572.581             9.541551E+04
        6572.631             8.479530E+04
        6572.681             6.890173E+04
        6572.731             2.926802E+04
        6572.781             1.897907E+04
        6572.831             4.110937E+04
        6572.881             7.156709E+04
        6572.931             8.672958E+04
        6572.981             9.449993E+04
        6573.031             1.002693E+05
        6573.066             1.013640E+05
        6573.081             9.809881E+04
        6573.131             1.217165E+05
        6573.181             1.350002E+05
        6573.231             1.467002E+05
        6573.281             1.478751E+05
        6573.331             1.623718E+05
        6573.381             1.625844E+05
        6573.431             1.914965E+05
        6573.481             1.939149E+05
        6573.531             1.690662E+05
        6573.581             1.864196E+05
        6573.631             1.796431E+05
        6573.681             2.061124E+05
        6573.731             1.184504E+05
        6573.781             1.042868E+05
        6573.831             2.460548E+05
        6573.881             2.083676E+05
        6573.931             1.550824E+05
        6573.981             2.358712E+05
        6574.031             2.164469E+05
        6574.081             1.810418E+05
        6574.131             1.496514E+05
        6574.181             1.597887E+05
        6574.231             1.106368E+05
        6574.281             1.714009E+05
        6574.331             2.090971E+05
        6574.381             2.321146E+05
        6574.431             2.070521E+05
        6574.481             1.980509E+05
        6574.531             2.477535E+05
        6574.574             2.349810E+05
        6574.581             2.345616E+05
        6574.631             2.111732E+05
        6574.681             2.500146E+05
        6574.731             2.081581E+05
        6574.781             2.603446E+05
        6574.831             1.248382E+05
        6574.881             1.212418E+05
        6574.931             2.561310E+05
        6574.981             2.006545E+05
        6575.031             1.114161E+05
        6575.081             1.395325E+05
        6575.101             1.620400E+05
        6575.131             2.078778E+05
        6575.181             2.304641E+05
        6575.231             1.791295E+05
        6575.281             2.788230E+05
        6575.331             1.875133E+05
        6575.381             1.674410E+05
        6575.431             2.620625E+05
        6575.481             3.117716E+05
        6575.531             2.928772E+05
        6575.581             3.157999E+05
        6575.631             3.060902E+05
        6575.680             2.845428E+05
        6575.730             2.881996E+05
        6575.780             2.559196E+05
        6575.830             2.293156E+05
        6575.880             2.457828E+05
        6575.930             2.230553E+05
        6575.980             1.854792E+05
        6576.030             2.826164E+05
        6576.080             2.099539E+05
        6576.130             1.546421E+05
        6576.180             2.411317E+05
        6576.230             2.962374E+05
        6576.280             1.635980E+05
        6576.330             1.362713E+05
        6576.380             2.212940E+05
        6576.430             2.246301E+05
        6576.480             2.068670E+05
        6576.530             3.049807E+05
        6576.580             1.327876E+05
        6576.630             2.613305E+05
        6576.680             3.032366E+05
        6576.730             1.804375E+05
        6576.780             2.144607E+05
        6576.830             3.297064E+05
        6576.880             3.039118E+05
        6576.930             2.050542E+05
        6576.980             1.840366E+05
        6577.030             3.074822E+05
        6577.080             2.111105E+05
        6577.130             2.480465E+05
        6577.180             3.295627E+05
        6577.230             2.973721E+05
        6577.280             2.205046E+05
        6577.330             2.420958E+05
        6577.337             2.527130E+05
        6577.380             2.949853E+05
        6577.430             3.193314E+05
        6577.480             2.107449E+05
        6577.501             2.024498E+05
        6577.530             2.155333E+05
        6577.580             2.330094E+05
        6577.630             1.770409E+05
